Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2,Collector Status,Cycles Total,d13C Cycles Used,d18O Cycles Used,d13C Cycles Excluded,d18O Cycles Excluded,1  Cycle Int  Ref  44,1  Cycle Int  Diff Samp-Ref  44,1  Cycle Int  Pressure-Weighted Mismatch Samp-Ref  44,d13C_linearity_corrected,d18O_linearity_corrected,d13C_calibrated,d18O_calibrated,d13C_calibrated_linearity_corrected,d18O_calibrated_linearity_corrected
23.0,GIRMS\IRMS-operator,2026-03-21 02:19:21.986,2026-03-21 03:21:57.520,Success,False,780 - G. ruber,58-59,23.0,1,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,12.294 V,9.5198 kV,47 µbar,42 µbar,Carbon Dioxide: 0.0198 kV,57 µbar,11.579 V,14.133 V,98 µbar/min,10.853 V,1.10E-007 mbar,10 %,860 µbar,72 °C,µ-Volume,,Pre,11.448453621405518,12.465357780456545,12.438446283340454,16.4181657163979,16.62052348541035,11.649556188555312,1.14446651811706,0.2423404562792441,1.062143579247425,0.0299270035861754,0.0077271190994098,0.2163260443148,0.0150694806819193,0.0038909231811378,1.0621435792474248,0.0299270035861754,0.2171126636287675,0.016739803565098,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 02:19:21.986,739696.0,98.0,57.0,42.0,860.0,11.042572288485122,780,G. ruber,58-59,OK,16.0,15.0,15.0,0.0,0.0,11.048771171541762,-0.0061988830566406,-0.0058355970130632,1.1307646377433334,0.1222031843856508,1.212320532200124,0.4771927637804083,1.212320532200124,0.4771927637804083
24.0,GIRMS\IRMS-operator,2026-03-21 02:50:23.291,2026-03-21 03:57:27.646,Success,False,780 - G. ruber,56-57,24.0,2,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,14.991 V,9.5198 kV,37 µbar,47 µbar,Carbon Dioxide: 0.0198 kV,40 µbar,11.221 V,17.467 V,83 µbar/min,11.240 V,1.08E-007 mbar,10 %,821 µbar,72 °C,µ-Volume,13.956 V,Pre,14.783533820693105,16.090059913369014,12.075362168715106,21.226444522704693,16.13558201011619,11.30919397789678,0.7068280953368422,1.3046377731211756,0.7836022490066569,0.0654521899948587,0.0163630474987146,1.348558675795856,0.0366072897863834,0.0094519615794967,0.7887205259179778,0.0643498338198629,1.3451551737557592,0.0428272787413931,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 02:50:23.291,739696.0,83.0,40.0,47.0,821.0,14.246242651526542,780,G. ruber,56-57,OK,16.0,15.0,15.0,0.0,0.0,10.73226571995458,3.5139769315719622,4.393629228001581,0.912903278917546,1.1733985632268162,0.9944414255649008,1.528761260430656,0.9944414255649008,1.528761260430656
25.0,GIRMS\IRMS-operator,2026-03-21 03:21:57.636,2026-03-21 04:38:14.814,Success,False,780 - G. ruber,54-55,25.0,1,14.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,15.326 V,9.5200 kV,45 µbar,42 µbar,Carbon Dioxide: 0.0200 kV,57 µbar,12.045 V,17.807 V,78 µbar/min,3.333 V,1.13E-007 mbar,10 %,870 µbar,72 °C,µ-Volume,13.347 V,Pre,13.94936434356235,15.18430102607972,12.943673022005626,20.00517370599336,17.29611279862947,12.123137632289156,0.9244029904813544,0.2630118944886295,0.9310485912747968,0.0273962249522941,0.0068490562380735,0.2642910081078614,0.016234734339651,0.0040586835849127,0.931491631327693,0.0282983957739628,0.2643762823491435,0.0168008370945603,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 03:21:57.636,739696.0,78.0,57.0,42.0,870.0,13.419821778216583,780,G. ruber,54-55,OK,16.0,15.0,15.0,0.0,0.0,11.49289301959537,1.926928758621214,2.119330169958221,1.0413416537742015,0.1124432073753086,1.1228902634968565,0.4674293225033352,1.1228902634968565,0.4674293225033352
26.0,GIRMS\IRMS-operator,2026-03-21 03:57:27.837,2026-03-21 05:11:07.912,Success,False,SHP2L,,26.0,2,14.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,0.009 V,9.5199 kV,35 µbar,40 µbar,Carbon Dioxide: 0.0199 kV,45 µbar,3.234 V,0.009 V,88 µbar/min,11.717 V,5.66E-008 mbar,100 %,27 µbar,72 °C,µ-Volume,0.014 V,Pre,0.0094890767849082,0.0103152466467554,3.532448549021248,0.0137395671181645,4.717569166507939,3.305921570905366,-1.149911286062677,9.719277229965684,-0.8124300427686805,0.6275663457480065,0.1568915864370016,9.255040551224097,0.9254961253244294,0.2389620720240671,,,,,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 03:57:27.837,739696.0,88.0,45.0,40.0,27.0,0.0090281198705935,SHP2L,,,Failed Sample,16.0,15.0,15.0,0.0,0.0,3.1719682809132355,-3.1629401610426418,-0.0084795935282055,,,,,,
27.0,GIRMS\IRMS-operator,2026-03-21 04:38:14.939,2026-03-21 05:44:16.888,Success,False,780 - G. ruber,80-81,27.0,1,15.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,15.870 V,9.5201 kV,45 µbar,42 µbar,Carbon Dioxide: 0.0201 kV,57 µbar,11.694 V,18.466 V,93 µbar/min,3.213 V,1.12E-007 mbar,10 %,880 µbar,72 °C,µ-Volume,13.818 V,Pre,14.444867877370603,15.727907897356884,12.578115345362562,20.709036273882923,16.80444030277544,11.778409389859922,1.0027626342239415,-0.0727973873154708,1.0194309316420735,0.0341136395048147,0.008808103845378,-0.0684636194827267,0.0211902728289475,0.0052975682072368,1.0263830452864386,0.0405019085374906,-0.0681747016272105,0.0219013719269264,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 04:38:14.939,739696.0,93.0,57.0,42.0,880.0,13.894866017705686,780,G. ruber,80-81,OK,16.0,15.0,15.0,0.0,0.0,11.171201972371824,2.7236640453338623,3.190976276979119,1.144471825132806,-0.2315027651303701,1.2260288362288063,0.1233612676803659,1.2260288362288063,0.1233612676803659
28.0,GIRMS\IRMS-operator,2026-03-21 05:11:08.040,2026-03-21 06:19:36.470,Success,False,780 - G. ruber,76-77,28.0,2,15.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,18.029 V,9.5200 kV,37 µbar,40 µbar,Carbon Dioxide: 0.0200 kV,42 µbar,11.128 V,21.035 V,215 µbar/min,11.146 V,1.08E-007 mbar,10 %,826 µbar,72 °C,µ-Volume,16.618 V,Pre,17.653775261605944,19.211827211319324,11.973707370697376,25.309140132195843,15.998253868348488,11.213761614526476,0.579030415805093,-0.057326591959228,0.7128056957697859,0.1016603584419858,0.0254150896104964,-0.0327844535389587,0.0229221566916649,0.0059184754083983,0.7217240477674322,0.0985369932756782,-0.0270488993572145,0.0267813274186428,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 05:11:08.040,739696.0,215.0,42.0,40.0,826.0,16.96422402736064,780,G. ruber,76-77,OK,16.0,15.0,15.0,0.0,0.0,10.64204876300212,6.3221752643585205,9.492724214787298,0.8930451245511497,-0.2640023147855425,0.9745816534781396,0.0908501824333143,0.9745816534781396,0.0908501824333143
29.0,GIRMS\IRMS-operator,2026-03-21 05:44:17.013,2026-03-21 07:03:39.018,Success,False,780 - G. ruber,72-73,29.0,1,16.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,11.474 V,9.5202 kV,45 µbar,37 µbar,Carbon Dioxide: 0.0202 kV,54 µbar,10.507 V,13.146 V,93 µbar/min,3.326 V,1.03E-007 mbar,14 %,841 µbar,72 °C,µ-Volume,,Pre,10.283980618708402,11.20238340829513,11.282391406015536,14.747000955733494,15.073395990523537,10.564778100245269,1.4136930744121925,0.1181483666314875,1.347595404660377,0.0175820829205507,0.0045396742895287,0.1043860042695262,0.0173590430259229,0.0044820856363665,1.347595404660377,0.0175820829205507,0.099776928523528,0.022001473600892,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 05:44:17.013,739696.0,93.0,54.0,37.0,841.0,9.9233427154949,780,G. ruber,72-73,OK,16.0,15.0,15.0,0.0,0.0,10.03516588179736,-0.1118231663024591,-0.104155161841048,1.3968055111646749,0.031714650205573,1.4783830783160283,0.3866721110385924,1.4783830783160283,0.3866721110385924
30.0,GIRMS\IRMS-operator,2026-03-21 06:19:36.590,2026-03-21 07:33:22.547,Success,False,780 - G. ruber,68-69,30.0,2,16.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,13.097 V,9.5202 kV,32 µbar,42 µbar,Carbon Dioxide: 0.0202 kV,455 µbar,11.626 V,14.955 V,147 µbar/min,10.247 V,1.10E-007 mbar,10 %,784 µbar,72 °C,µ-Volume,12.121 V,Pre,12.778494611750713,13.92221498683409,12.502521755251449,18.351898555691143,16.705558662350075,11.709500208865276,1.7671261843061892,1.6931530228783132,1.7335646915743603,0.0209441408244458,0.0052360352061114,1.6919153843318604,0.0186089909061326,0.0046522477265331,1.7313272587255717,0.0196002735812395,1.69183287509543,0.0192591059583044,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 06:19:36.590,739696.0,147.0,455.0,42.0,784.0,12.33137036896812,780,G. ruber,68-69,OK,16.0,15.0,15.0,0.0,0.0,11.106181994448772,1.225188374519348,1.2813418216769503,1.8223001190956023,1.5660087186013825,1.903912348645349,1.921510771289604,1.903912348645349,1.921510771289604
31.0,GIRMS\IRMS-operator,2026-03-21 07:03:39.144,2026-03-21 08:06:21.161,Success,False,SHP2L,,31.0,1,17.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,4.861 V,9.5200 kV,47 µbar,37 µbar,Carbon Dioxide: 0.0200 kV,57 µbar,4.531 V,5.414 V,88 µbar/min,11.323 V,6.09E-008 mbar,48 %,736 µbar,72 °C,µ-Volume,,Pre,4.525506653428121,4.920974948244628,4.911572324498351,6.449893116950989,6.560080468481319,4.597037402514633,-0.7890136409445248,-6.115037133544443,-0.8110476699910093,0.0223820900432467,0.0055955225108116,-6.090873121673474,0.0185124371802254,0.0046281092950563,-0.8125166052607748,0.0223550958111142,-6.089262187548742,0.0179639099591038,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 07:03:39.144,739696.0,88.0,57.0,37.0,736.0,4.391858138680502,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,4.4059099336863,-0.0140517950057983,-0.0131935015399548,-0.8592397944395237,-6.024639553466274,,,,
32.0,GIRMS\IRMS-operator,2026-03-21 07:33:22.669,2026-03-21 08:41:13.054,Success,False,780 - G. ruber,66-67,32.0,2,17.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,18.456 V,9.5202 kV,35 µbar,42 µbar,Carbon Dioxide: 0.0202 kV,279 µbar,11.114 V,21.536 V,254 µbar/min,4.484 V,1.09E-007 mbar,10 %,833 µbar,72 °C,µ-Volume,16.862 V,Pre,17.927215459961182,19.506988444878463,11.95823899800957,25.69952846436077,15.977712878270683,11.198685529846438,0.4221302618974132,-0.1642024406374176,0.5729630121893148,0.1107355715295761,0.027683892882394,-0.1227722052691629,0.0267046821808951,0.0066761705452237,0.5830185288754416,0.1067936201384086,-0.1200101895779459,0.0251654601628223,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 07:33:22.669,739696.0,254.0,279.0,42.0,833.0,17.224119070190675,780,G. ruber,66-67,OK,16.0,15.0,15.0,0.0,0.0,10.62710678877283,6.597012281417845,10.07128405245239,0.7588470010327046,-0.3631977633976305,0.8403725976735359,-0.0083804752266587,0.8403725976735359,-0.0083804752266587
33.0,GIRMS\IRMS-operator,2026-03-21 08:06:21.311,2026-03-21 09:21:21.218,Success,False,777 - Uvigerina,2-3,33.0,1,18.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,48.551 V,9.5204 kV,42 µbar,37 µbar,Carbon Dioxide: 0.0204 kV,52 µbar,11.925 V,49.030 V,230 µbar/min,3.335 V,1.15E-007 mbar,10 %,931 µbar,72 °C,µ-Volume,48.536 V,Pre,49.02263894260863,48.98463189601898,12.81455159187317,48.99178971551686,17.123391525972178,12.001985456356794,-81.23686636432848,-302.9796610948431,-34.195031473182404,38.67889979435692,9.669724948589227,-170.3560184282676,133.42196207365038,33.355490518412594,-2.3102348246248905,0.2996309248698822,2.138022369314707,0.0240047435192338,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 08:06:21.311,739696.0,230.0,52.0,37.0,931.0,49.02015044868925,777,Uvigerina,2-3,Partially Saturated Collectors,16.0,9.0,4.0,6.0,11.0,11.380517627606183,37.63963282108307,152.71214604057684,-1.5829634193052602,1.1321365398005616,-1.5016285953887518,1.4874845912058845,-1.5016285953887518,1.4874845912058845
34.0,GIRMS\IRMS-operator,2026-03-21 08:41:13.193,2026-03-21 09:53:39.449,Success,False,777 - Uvigerina,4-5,34.0,2,18.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,48.500 V,9.5201 kV,30 µbar,47 µbar,Carbon Dioxide: 0.0201 kV,211 µbar,11.596 V,49.009 V,107 µbar/min,11.614 V,1.13E-007 mbar,10 %,865 µbar,72 °C,µ-Volume,45.119 V,Pre,42.26213980986192,45.85120225594196,12.467087752081492,48.99499731370417,16.66059511014429,11.676999820009012,-2.3943157664724213,-191.44990422139563,-1.9205868785348368,0.3219631242818298,0.0804907810704574,-17.798815642087877,45.14647622505676,11.65677003730626,-1.889004952672332,0.3065386798100226,2.305487223727022,0.0703616529830601,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 08:41:13.193,739696.0,107.0,211.0,47.0,865.0,39.99808718039109,777,Uvigerina,4-5,Partially Saturated Collectors,16.0,15.0,11.0,0.0,4.0,11.077004564538738,28.92108261585235,98.36645315828576,-1.3182044280303176,1.516015569792955,-1.236848035846151,1.8714998776026728,-1.236848035846151,1.8714998776026728
35.0,GIRMS\IRMS-operator,2026-03-21 09:21:21.362,2026-03-21 10:26:23.007,Success,False,777 - Uvigerina,6-7,35.0,1,19.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,15.016 V,9.5202 kV,47 µbar,35 µbar,Carbon Dioxide: 0.0202 kV,52 µbar,11.274 V,17.419 V,98 µbar/min,11.293 V,1.09E-007 mbar,10 %,858 µbar,72 °C,µ-Volume,13.851 V,Pre,14.682394798658589,15.970051288604736,12.127026915550232,21.106359910650152,16.20417590109815,11.357591699181029,0.0944887527654092,2.605234212998297,0.1435850427746188,0.0517573961602679,0.0129393490400669,2.608976260100808,0.0160723221030742,0.0041498557226725,0.1468581287752327,0.0518316497264971,2.612276542392659,0.0198804829788267,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 09:21:21.362,739696.0,98.0,52.0,35.0,858.0,14.12309461440871,777,Uvigerina,6-7,OK,16.0,15.0,15.0,0.0,0.0,10.777500804327229,3.345593810081482,4.129529706882509,0.2689051084767731,2.443473910364488,0.3503907926001375,2.799287415991444,0.3503907926001375,2.799287415991444
36.0,GIRMS\IRMS-operator,2026-03-21 09:53:39.581,2026-03-21 11:04:40.738,Success,False,SHP2L,,36.0,2,19.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,4.116 V,9.5200 kV,30 µbar,35 µbar,Carbon Dioxide: 0.0200 kV,45 µbar,3.840 V,4.557 V,78 µbar/min,10.971 V,6.24E-008 mbar,58 %,648 µbar,72 °C,µ-Volume,,Pre,3.8462548977126056,4.182895006354355,4.176502420395084,5.4838701794239455,5.578200148878817,3.9089034664583937,-0.6954169364481455,-5.771884916285441,-0.6820230939826587,0.0198168523356629,0.0049542130839157,-5.740859132924354,0.0231535359694723,0.005788383992368,-0.6811301711516264,0.02017647120442,-5.738790747366948,0.0223838604211738,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 09:53:39.581,739696.0,78.0,45.0,35.0,648.0,3.740569255031011,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,3.75106646156384,-0.010497206532829,-0.0098598943394391,-0.7391487527666334,-5.658545506500649,,,,
37.0,GIRMS\IRMS-operator,2026-03-21 10:26:23.145,2026-03-21 11:43:19.941,Success,False,777 - Uvigerina,10-11,37.0,1,20.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,17.929 V,9.5202 kV,40 µbar,32 µbar,Carbon Dioxide: 0.0202 kV,47 µbar,11.844 V,21.044 V,254 µbar/min,3.329 V,1.13E-007 mbar,10 %,858 µbar,72 °C,µ-Volume,16.235 V,Pre,17.321150090999605,18.83210385197332,12.726010326086785,24.897938266223,17.005270019000093,11.918853309459688,-0.3794862003664301,2.533904338830828,-0.2106683839576615,0.0951703112378384,0.0237925778094596,2.5787405489049315,0.028325047731877,0.0070812619329692,-0.1994138628637435,0.0867926113147967,2.581729629576538,0.0265791542277388,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 10:26:23.145,739696.0,254.0,47.0,32.0,858.0,16.61952891618729,777,Uvigerina,10-11,OK,16.0,15.0,15.0,0.0,0.0,11.299397137470248,5.320131778717041,7.370575587900599,-0.0340708806695507,2.353044490050596,0.0473901218849732,2.708825898098098,0.0473901218849732,2.708825898098098
38.0,GIRMS\IRMS-operator,2026-03-21 11:04:40.881,2026-03-21 12:15:45.318,Success,False,777 - Uvigerina,12-13,38.0,2,20.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,48.515 V,9.5200 kV,27 µbar,37 µbar,Carbon Dioxide: 0.0200 kV,42 µbar,11.511 V,49.019 V,73 µbar/min,11.529 V,1.12E-007 mbar,10 %,836 µbar,72 °C,µ-Volume,48.517 V,Pre,45.84817055750744,48.981082967149504,12.377825907098543,48.994798322012535,16.539041061689964,11.59205836908828,-17.7501973068922,-254.6925542544759,-1.7827343230076105,0.3052168976335934,0.0788066641010667,-36.59409846846533,70.95613277685285,18.320794703735555,-5.6714332900354005,0.3052168976335934,2.15207104813438,0.0709134602307508,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 11:04:40.881,739696.0,73.0,42.0,37.0,836.0,43.29935673762219,777,Uvigerina,12-13,Partially Saturated Collectors,16.0,15.0,10.0,0.0,5.0,10.997439065464905,32.30191767215729,119.79364074895209,-5.043378394678738,1.2834111300139828,-4.962325469239884,1.638812875760926,-4.962325469239884,1.638812875760926
39.0,GIRMS\IRMS-operator,2026-03-21 11:43:20.075,2026-03-21 12:48:27.048,Success,False,777 - Uvigerina,22-23,39.0,1,21.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,20.970 V,9.5200 kV,40 µbar,32 µbar,Carbon Dioxide: 0.0200 kV,49 µbar,11.200 V,24.861 V,107 µbar/min,11.217 V,1.09E-007 mbar,10 %,872 µbar,72 °C,µ-Volume,19.145 V,Pre,20.49395053482779,22.27434462854304,12.047323006269613,29.45815937906648,16.09801667124177,11.28272689920708,-0.706333768993872,2.4704378807727245,-0.5001537848111083,0.1564976564113092,0.0391244141028273,2.5019877904031893,0.0279377373860507,0.007213492775126,-0.4864084525322572,0.1516642317433098,2.508796086294203,0.0318672629801837,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 11:43:20.075,739696.0,107.0,49.0,32.0,872.0,19.626673151023464,777,Uvigerina,22-23,OK,16.0,15.0,15.0,0.0,0.0,10.70785133934744,8.918821811676024,15.39811016176823,-0.2689121554302884,2.20797793006473,-0.1874702839331803,2.56370784728756,-0.1874702839331803,2.56370784728756
40.0,GIRMS\IRMS-operator,2026-03-21 12:15:45.458,2026-03-21 13:25:46.781,Success,False,777 - Uvigerina,20-21,40.0,2,21.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,17.984 V,9.5200 kV,27 µbar,37 µbar,Carbon Dioxide: 0.0200 kV,37 µbar,11.011 V,20.947 V,63 µbar/min,10.892 V,1.08E-007 mbar,10 %,797 µbar,72 °C,µ-Volume,16.556 V,Pre,17.58533662548814,19.116455953496043,11.84974390602542,25.28089380765936,15.83477950597784,11.097624361427169,-0.5009708027194915,2.5882785951651943,-0.3892683294504442,0.0910611792022729,0.0227652948005682,2.612823060409774,0.0210113551778888,0.0052528387944722,-0.3818214978991744,0.0890717220353952,2.614459358092746,0.0206666793075557,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 12:15:45.458,739696.0,63.0,37.0,37.0,797.0,16.9014627336577,777,Uvigerina,20-21,OK,16.0,15.0,15.0,0.0,0.0,10.53287035218034,6.368592381477358,9.62579447664293,-0.2115888988401335,2.379011411339504,-0.1301423575739591,2.7348020362471743,-0.1301423575739591,2.7348020362471743
41.0,GIRMS\IRMS-operator,2026-03-21 12:48:27.181,2026-03-21 14:05:47.370,Success,False,SHP2L,,41.0,1,22.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.002 V",,4.586 V,9.5201 kV,40 µbar,35 µbar,Carbon Dioxide: 0.0201 kV,52 µbar,4.466 V,5.107 V,122 µbar/min,3.315 V,6.18E-008 mbar,53 %,711 µbar,72 °C,µ-Volume,,Pre,4.477633147021197,4.86899639307895,4.839670935816393,6.382568167379429,6.4645775149937,4.529682853432839,-0.7851472442341745,-6.083985665860325,-0.8077814027287985,0.0209444249931726,0.0054078272796298,-6.082202230918737,0.0183914621852489,0.0045978655463122,-0.8143772772358042,0.0277730223336212,-6.082083335255965,0.0190306060574639,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 12:48:27.181,739696.0,122.0,52.0,35.0,711.0,4.345857681472658,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,4.3411191212511016,0.0047385602215568,0.004468232665697,-0.861898258653073,-6.01635727829484,,,,
42.0,GIRMS\IRMS-operator,2026-03-21 13:25:46.938,2026-03-21 14:39:34.049,Success,False,777 - Uvigerina,18-19,42.0,2,22.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,14.175 V,9.5202 kV,30 µbar,35 µbar,Carbon Dioxide: 0.0202 kV,57 µbar,11.641 V,16.317 V,44 µbar/min,4.422 V,1.12E-007 mbar,10 %,777 µbar,72 °C,µ-Volume,12.488 V,Pre,13.026801746300944,14.17567122898112,12.50960469092884,18.753011362014124,16.71840681260617,11.716587346009502,0.6061878854624059,3.930900140457938,0.5696485421856413,0.0274221188177706,0.0070803606332631,3.925533227407144,0.0208842175800555,0.0052210543950138,0.5720670634131361,0.0320792469205307,3.9251754332037576,0.0215663993830549,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 13:25:46.938,739696.0,44.0,57.0,35.0,777.0,12.563703458718548,777,Uvigerina,18-19,OK,16.0,15.0,15.0,0.0,0.0,11.11282209675718,1.4508813619613683,1.545043798476598,0.6670693084242102,3.7937782528255855,0.7485874285074487,4.150071043853018,0.7485874285074487,4.150071043853018
43.0,GIRMS\IRMS-operator,2026-03-21 14:05:47.508,2026-03-21 15:11:11.959,Success,False,777 - Uvigerina,16-17,43.0,1,23.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,48.544 V,9.5199 kV,42 µbar,37 µbar,Carbon Dioxide: 0.0199 kV,49 µbar,11.331 V,49.038 V,107 µbar/min,11.348 V,1.12E-007 mbar,10 %,921 µbar,72 °C,µ-Volume,48.547 V,Pre,49.02815717211662,48.99750649929047,12.183323502540588,49.00513972833581,16.280893345622495,11.41036945334373,-81.11545410694498,-302.9401121416474,-20.338903008541685,32.99305405118966,8.248263512797415,-117.81997019596729,131.24400076587244,32.81100019146811,-2.1075488846605817,0.315284092682033,0.6064935986813516,0.0535507639119948,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 14:05:47.508,739696.0,107.0,49.0,37.0,921.0,49.021317539128646,777,Uvigerina,16-17,Partially Saturated Collectors,16.0,11.0,6.0,4.0,9.0,10.82634824267326,38.19496929645538,162.90136757816487,-1.3802572383313894,-0.399420226082634,-1.2989059012035111,-0.0446157949372374,-1.2989059012035111,-0.0446157949372374
44.0,GIRMS\IRMS-operator,2026-03-21 14:39:34.197,2026-03-21 15:48:39.961,Success,False,777 - Uvigerina,14-15,44.0,2,23.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,31.542 V,9.5199 kV,32 µbar,42 µbar,Carbon Dioxide: 0.0199 kV,42 µbar,11.010 V,38.425 V,54 µbar/min,11.027 V,1.08E-007 mbar,10 %,836 µbar,72 °C,µ-Volume,28.438 V,Pre,30.829127714056924,33.47398580104079,11.843195118956189,44.30873591820657,15.82629878441751,11.090874628049292,-1.7438284409332372,2.2578758464286697,-1.3395507378580611,0.2590896419448225,0.0647724104862056,2.377729543180024,0.0689028493659185,0.0172257123414796,-1.3125988909863826,0.2438640057924247,2.3857197896301146,0.0631842377276697,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 14:39:34.197,739696.0,54.0,42.0,42.0,836.0,29.34504656495567,777,Uvigerina,14-15,OK,16.0,15.0,15.0,0.0,0.0,10.527074830800256,18.81797173415541,49.41007155582193,-0.926555510849078,1.8517849163248792,-0.8451672134643786,2.207388404189601,-0.8451672134643786,2.207388404189601
45.0,GIRMS\IRMS-operator,2026-03-21 15:11:12.111,2026-03-21 16:28:49.021,Success,False,777 - Uvigerina,24-25,45.0,1,24.0,True,Unknown,,"0.001 V, 0.001 V, 0.002 V",,30.561 V,9.5200 kV,42 µbar,32 µbar,Carbon Dioxide: 0.0200 kV,49 µbar,11.790 V,37.429 V,127 µbar/min,3.325 V,1.13E-007 mbar,10 %,892 µbar,72 °C,µ-Volume,26.991 V,Pre,29.42028347221908,31.95120920301685,12.667363182318306,42.28727464836057,16.929268290213894,11.863198911824789,-1.479150043390942,2.2786975042123903,-1.0940685594907422,0.2413535943195532,0.0603383985798883,2.370193450871485,0.0547283685712938,0.0136820921428234,-1.0683964605640623,0.2260846496293261,2.3762931806487586,0.0507080622582065,Renata Nagai 780 G. ruber series 1.xlsx,2026-03-21 15:11:12.111,739696.0,127.0,49.0,32.0,892.0,27.98439267841872,777,Uvigerina,24-25,OK,16.0,15.0,15.0,0.0,0.0,11.24572459427413,16.73866808414459,39.23421055866485,-0.7059510874006124,1.874996605296877,-0.6245448187461307,2.230608332062502,-0.6245448187461307,2.230608332062502
